Index,Developer,Video_Game_Name
1246,System 3 Software,Pinball Hall of Fame: The Williams Collection
1247,Capcom,Marvel vs. Capcom: Clash of Super Heroes
1248,Virgin Interactive Entertainment,Marvel vs. Capcom: Clash of Super Heroes
1249,Konami,Silent Scope Complete
1250,Agetec,King's Field: The Ancient City
1251,Metro 3D,King's Field: The Ancient City
1252,FromSoftware,King's Field: The Ancient City
1253,Exact,Ghost in the Shell
1254,THQ,Ghost in the Shell
1255,Sony Computer Entertainment,Ghost in the Shell
1256,Codemasters,Leisure Suit Larry: Box Office Bust
1257,Team17,Leisure Suit Larry: Box Office Bust
1258,Majesco Entertainment,Attack of the Movies 3D
1259,Panic Button Games,Attack of the Movies 3D
1260,Activision,Monkey Mischief! Party Time
1261,Ivolgamus,Monkey Mischief! Party Time
1262,THQ,Evil Dead: Fistfull of Boomstick
1263,VIS Entertainment,Evil Dead: Fistfull of Boomstick
1264,Quantic Dream,Indigo Prophecy
1265,"Atari, Inc.",Indigo Prophecy
1266,Activision,Generator Rex: Agent of Providence
1267,Edge of Reality,Over the Hedge
1268,Beenox,Over the Hedge
1269,Activision,Over the Hedge
1270,Activision,Cabela's North American Adventures
1271,Activision,World Series of Poker 2008: Battle for the Bracelets
1272,Left Field Productions,World Series of Poker 2008: Battle for the Bracelets
1273,Microsoft Game Studios,Sneakers
1274,Media.Vision,Sneakers
1275,Sony Computer Entertainment,Crime Crackers
1276,Media.Vision,Crime Crackers
1277,2K Sports,NHL 2K6
1278,Kush Games,NHL 2K6
1279,Visual Concepts,NHL 2K6
1280,Codemasters,Micro Machines V3
1281,Midway Games,Micro Machines V3
1282,Namco,Micro Machines V3
1283,Activision,X-Men: Destiny
1284,Silicon Knights,X-Men: Destiny
1285,2K Sports,College Hoops 2K6
1286,Visual Concepts,College Hoops 2K6
1287,Atlus,Contact
1288,Grasshopper Manufacture,Contact
1289,Relic Entertainment,"Warhammer 40,000: Dawn of War II - Chaos Rising"
1290,THQ,"Warhammer 40,000: Dawn of War II - Chaos Rising"
1291,Feral Interactive,"Warhammer 40,000: Dawn of War II - Chaos Rising"
1292,Warner Bros. Interactive Entertainment,Happy Feet Two
1293,Warner Bros. Interactive Entertainment,Happy Feet Two
1294,Warner Bros. Interactive Entertainment,Happy Feet Two
1295,Warner Bros. Interactive Entertainment,Happy Feet Two
1296,Visual Concepts,NBA 2K16
1297,2K Sports,NBA 2K16
1298,TYPE-MOON,Fate/hollow ataraxia
1299,THQ,Marvel Super Hero Squad: The Infinity Gauntlet
1300,Griptonite Games,Marvel Super Hero Squad: The Infinity Gauntlet
1301,Capcom,Harvey Birdman: Attorney at Law
1302,High Voltage Software,Harvey Birdman: Attorney at Law
1303,Sega,Initial D: Street Stage
1304,7seventh chord,Tales of Innocence R
1305,Bandai Namco Games,Tales of Innocence R
1306,Namco Bandai Games,Tales of Innocence R
1307,Electronic Arts,Harry Potter and the Deathly Hallows - Part 2
1308,High Voltage Software,Nicktoons: MLB
1309,2K Play,Nicktoons: MLB
1310,Black Lantern Studios,Nicktoons: MLB
1311,Ubisoft Bucharest,Tom Clancy's HAWX 2
1312,Vivendi Universal Games,Predator: Concrete Jungle
1313,Eurocom Entertainment Software,Predator: Concrete Jungle
1314,Sierra Entertainment,Predator: Concrete Jungle
1315,VRIDGE,Lucky * Star: Ryouou Gakuen Outousai
1316,Kadokawa Shoten,Lucky * Star: Ryouou Gakuen Outousai
1317,Sony Computer Entertainment,Start the Party! Save the World
1318,Supermassive Games,Start the Party! Save the World
1319,Koei,Opoona
1320,ArtePiazza,Opoona
1321,Koolhaus Games,Big League Sports
1322,Activision,Big League Sports
1323,Kemco,Universal Studios Theme Parks Adventure
1324,Nai'a Digital Works,Universal Studios Theme Parks Adventure
1325,5pb.,Steins;Gate
1326,JAST USA,Steins;Gate
1327,PQube,Steins;Gate
1328,MAGES.,Steins;Gate
1329,Kadokawa Shoten,Steins;Gate
1330,NITRO PLUS,Steins;Gate
1331,Take-Two Interactive,Piglet's Big Game
1332,THQ,Piglet's Big Game
1333,Gotham Games,Piglet's Big Game
1334,DokiDenki Studio,Piglet's Big Game
1335,Disney Interactive Studios,Piglet's Big Game
1336,Sony Computer Entertainment Europe,Real Bout Garou Densetsu
1337,SNK,Real Bout Garou Densetsu
1338,Nippon Ichi Software,"Prinny 2: Dawn of Operation Panties, Dood!"
1339,NIS America,"Prinny 2: Dawn of Operation Panties, Dood!"
1340,Venom Games,Rocky: Legends
1341,MGM Interactive,Rocky: Legends
1342,Blue Castle Games,The BIGS 2
1343,2K Sports,The BIGS 2
1344,Access Games,Lord of Apocalypse
1345,Square Enix,Lord of Apocalypse
1346,THQ,Nancy Drew: The Model Mysteries
1347,AWE Games,Nancy Drew: The Model Mysteries
1348,Gamenauts,Cate West: The Vanishing Files
1349,Destineer,Cate West: The Vanishing Files
1350,Oxygen Interactive Software,Cate West: The Vanishing Files
1351,Real Arcade,Cate West: The Vanishing Files
1352,TDK Mediactive,Star Trek: Shattered Universe
1353,Starsphere Interactive,Star Trek: Shattered Universe
1354,QLOC,Ultra Street Fighter IV
1355,1C-SoftClub,Ultra Street Fighter IV
1356,Capcom,Ultra Street Fighter IV
1357,CCP Games,EVE: Valkyrie
1358,Telltale Games,The Walking Dead: Season Two
1359,Telltale Games,The Walking Dead: Season Two
1360,Skybound Games,The Walking Dead: Season Two
1361,Activision,MTX Mototrax
1362,Left Field Productions,MTX Mototrax
1363,Attention To Detail,Blast Chamber
1364,Activision,Blast Chamber
1365,Destination Software,Championship Pony
1366,Activision,NASCAR Unleashed
1367,Firebrand Games,NASCAR Unleashed
1368,Kadokawa Games,Natural Doctrine
1369,NIS America,Natural Doctrine
1370,Rebellion Developments,NeverDead
1371,Konami,NeverDead
1372,London Studio,EyeToy: Operation Spy
1373,Sony Computer Entertainment,EyeToy: Operation Spy
1374,Capcom,MotoGP 07
1375,Milestone,MotoGP 07
1376,Konami,Blades of Time
1377,Gaijin Entertainment,Blades of Time
1378,Disney Interactive Studios,Disney Sing It! High School Musical 3: Senior Year
1379,Zoë Mode,Disney Sing It! High School Musical 3: Senior Year
1380,Liquid Entertainment,Thor: God of Thunder
1381,Red Fly Studio,Thor: God of Thunder
1382,Sega,Thor: God of Thunder
1383,MTO,Option Tuning Car Battle
1384,Namco Bandai Games,Ridge Racer 2
1385,Konami,Pro Evolution Soccer 2016
1386,AQ Interactive,Cubic Ninja
1387,Nintendo,Famicom Mini: Mappy
1388,Monkey Bar Games,Ben 10 Galactic Racing
1389,D3 Publisher,Ben 10 Galactic Racing
1390,Kuju Entertainment,Reign of Fire
1391,BAM! Entertainment,Reign of Fire
1392,Parallax Software,Descent Maximum
1393,Interplay Productions,Descent Maximum
1394,Codemasters,F1 2014
1395,Codemasters Birmingham,F1 2014
1396,Natsume Inc.,Harvest Moon: Frantic Farming
1397,Platinum Egg,Harvest Moon: Frantic Farming
1398,Activision,Angry Birds Star Wars
1399,LucasArts,Angry Birds Star Wars
1400,Exient Entertainment,Angry Birds Star Wars
1401,Rovio Entertainment,Angry Birds Star Wars
1402,Mistwalker,Blue Dragon: Awakened Shadow
1403,"D3Publisher of America, Inc.",Blue Dragon: Awakened Shadow
1404,tri-Crescendo,Blue Dragon: Awakened Shadow
1405,Namco Bandai Europe,Blue Dragon: Awakened Shadow
1406,Namco Bandai Games,Blue Dragon: Awakened Shadow
1407,Bird Studio,Blue Dragon: Awakened Shadow
1408,Ubisoft Casablanca,Star Wars: Lethal Alliance
1409,Neverland,Shining Force EXA
1410,Sega Corporation,Shining Force EXA
1411,Agetec,Shadow Tower
1412,FromSoftware,Shadow Tower
1413,Sony Computer Entertainment of America,Shadow Tower
1414,BEC,Digimon World DS
1415,Namco Bandai Games,Digimon World DS
1416,Telltale Games,CSI: Hard Evidence
1417,Electronic Arts,MySims SkyHeroes
1418,Behaviour Interactive,MySims SkyHeroes
1419,Eurocom Entertainment Software,Ice Age 2: The Meltdown
1420,Vivendi Games,Ice Age 2: The Meltdown
1421,Arc System Works,Guilty Gear Isuka
1422,Sammy,Guilty Gear Isuka
1423,Sourcenext,Guilty Gear Isuka
1424,505 Games,Guilty Gear Isuka
1425,Zoo Digital,Guilty Gear Isuka
1426,D3 Publisher,The Secret Saturdays: Beasts of the 5th Sun
1427,1st Playable Productions,The Secret Saturdays: Beasts of the 5th Sun
1428,High Voltage Software,The Secret Saturdays: Beasts of the 5th Sun
1429,tri-Crescendo,The Idolmaster: Platinum Stars
1430,Bandai Namco Studios,The Idolmaster: Platinum Stars
1431,Bandai Namco Entertainment,The Idolmaster: Platinum Stars
1432,Konami,Tornado Outbreak
1433,Loose Cannon Studios,Tornado Outbreak
1434,Hammerhead,Shadow Master
1435,Psygnosis,Shadow Master
1436,Yacht Club Games,Shovel Knight
1437,Bandai Namco Entertainment Europe,Digimon World: Next Order
1438,Bandai Namco Entertainment America,Digimon World: Next Order
1439,B.B. Studio,Digimon World: Next Order
1440,Bandai Namco Entertainment,Digimon World: Next Order
1441,Virtuos,Who Wants to Be A Millionaire?
1442,"Ludia, Inc.",Who Wants to Be A Millionaire?
1443,D3 Publisher,The Secret Saturdays: Beasts of the 5th Sun
1444,1st Playable Productions,The Secret Saturdays: Beasts of the 5th Sun
1445,High Voltage Software,The Secret Saturdays: Beasts of the 5th Sun
1446,Neoplay,Skylanders: Spyro's Adventure
1447,Toys for Bob,Skylanders: Spyro's Adventure
1448,Vicarious Visions,Skylanders: Spyro's Adventure
1449,Square Enix,Skylanders: Spyro's Adventure
1450,Activision,Skylanders: Spyro's Adventure
1451,Crave Entertainment,Man vs. Wild
1452,Floor 84 Studio,Man vs. Wild
1453,Scientifically Proven,Man vs. Wild
1454,THQ,MotoGP 2
1455,Climax Brighton,MotoGP 2
1456,Namco,Pro Yakyuu Famista DS
1457,Warner Bros. Interactive Entertainment,Happy Feet Two
1458,Warner Bros. Interactive Entertainment,Happy Feet Two
1459,Warner Bros. Interactive Entertainment,Happy Feet Two
1460,Warner Bros. Interactive Entertainment,Happy Feet Two
1461,Activision,iCarly 2: iJoin The Click!
1462,Big Blue Bubble,iCarly 2: iJoin The Click!
1463,Bandai Namco Entertainment,Gundam Breaker 3
1464,Crafts & Meister,Gundam Breaker 3
1465,Ilinx Corporation,Gundam Breaker 3
1466,Sega,Etrian Odyssey 2 Untold: Knight of Fafnir
1467,Atlus USA,Etrian Odyssey 2 Untold: Knight of Fafnir
1468,Atlus,Etrian Odyssey 2 Untold: Knight of Fafnir
1469,2K Play,Dora's Cooking Club
1470,Codemasters,Heatseeker
1471,IR Gurus,Heatseeker
1472,Halfbrick Studios,Heatseeker
1473,Gust,Ar tonelico: Melody of Elemia
1474,Banpresto,Ar tonelico: Melody of Elemia
1475,NIS America,Ar tonelico: Melody of Elemia
1476,505 Games,Ar tonelico: Melody of Elemia
1477,Imageepoch,Sol Trigger
1478,Konami,Castlevania Double Pack
1479,Omega Force,Samurai Warriors 4: Empires
1480,Koei Tecmo,Samurai Warriors 4: Empires
1481,Electronic Arts,Ninja Reflex
1482,Sanzaru Games,Ninja Reflex
1483,Nunchuck Games,Ninja Reflex
1484,Capcom,Steel Battalion
1485,Microsoft Game Studios,Steel Battalion
1486,Capcom Production Studio 4,Steel Battalion
1487,Nude Maker,Steel Battalion
1488,Human Entertainment,Steel Battalion
1489,Capcom,Street Fighter Collection
1490,Majesco Entertainment,Alvin and the Chipmunks: The Squeakquel
1491,ImaginEngine,Alvin and the Chipmunks: The Squeakquel
1492,Capcom,Power Stone Collection
1493,Klein Computer Entertainment,Power Stone Collection
1494,Crave Entertainment,Cartoon Network: Punch Time Explosion
1495,Papaya Studio,Cartoon Network: Punch Time Explosion
1496,Deep Silver,Cartoon Network: Punch Time Explosion
1497,Vega Mobile,Bejeweled Twist
1498,PopCap Games,Bejeweled Twist
1499,Majesco Entertainment,"Blast Works: Build, Trade, Destroy"
1500,Budcat Creations,"Blast Works: Build, Trade, Destroy"
1501,SNK,SNK vs. Capcom Card Fighters DS
1502,The Creative Assembly,Medieval II: Total War
1503,Sega,Medieval II: Total War
1504,Feral Interactive,Medieval II: Total War
1505,Traveller's Tales,Lego Star Wars: The Force Awakens
1506,WB Games,Lego Star Wars: The Force Awakens
1507,Feral Interactive,Lego Star Wars: The Force Awakens
1508,8monkey Labs,Darkest of Days
1509,Valcon Games,Darkest of Days
1510,Phantom EFX,Darkest of Days
1511,Third Wave Games,Darkest of Days
1512,Virtual Programming,Darkest of Days
1513,Toys for Bob,Skylanders Imaginators
1514,Activision,Skylanders Imaginators
1515,Treyarch,Minority Report: Everybody Runs
1516,Activision,Minority Report: Everybody Runs
1517,EA Sports,NASCAR
1518,EA Orlando,NASCAR
1519,Exient Entertainment,NASCAR
1520,Bigben Interactive,The Voice
1521,Spike Chunsoft,One Piece: Burning Blood
1522,Bandai Namco Entertainment,One Piece: Burning Blood
1523,EA UK,Shox
1524,Electronic Arts,Shox
1525,EA Sports BIG,Shox
1526,THQ,Rio
1527,Eurocom Entertainment Software,Rio
1528,Crafts & Meister,Gundam Breaker
1529,Bandai Namco Games,Gundam Breaker
1530,Ilinx Corporation,Gundam Breaker
1531,Namco Bandai Games,Gundam Breaker
1532,Koei,Kiniro no Corda 3
1533,Cyberlore Studios,Playboy: The Mansion
1534,Arush Entertainment,Playboy: The Mansion
1535,Groove Games,Playboy: The Mansion
1536,FlipFlop,Neo Atlas
1537,Artdink,Neo Atlas
1538,Argonaut Games,Disney's Aladdin in Nasira's Revenge
1539,Disney Interactive,Disney's Aladdin in Nasira's Revenge
1540,Sony Computer Entertainment,Disney's Aladdin in Nasira's Revenge
1541,Activision Publishing,Squinkies 2: Adventure Mall Surprize!
1542,Square Enix,Egg Monster Hero
1543,Neverland,Egg Monster Hero
1544,Square Enix Product Development Division 7,Egg Monster Hero
1545,Microsoft Game Studios,Whacked!
1546,Presto Studios,Whacked!
1547,Blue Tongue Entertainment,Barnyard
1548,THQ,Barnyard
1549,Eighting,Ultimate Marvel vs. Capcom 3
1550,Capcom,Ultimate Marvel vs. Capcom 3
1551,Square Enix,MindJack
1552,Feelplus,MindJack
1553,Blitz Games,Pac-Man World 3
1554,Namco,Pac-Man World 3
1555,MGM Interactive,Rocky
1556,Steel Monkeys,Rocky
1557,Rage Software,Rocky
1558,Ubisoft Paris,Just Dance 2017
1559,Ubisoft Milan,Just Dance 2017
1560,Ubisoft Pune,Just Dance 2017
1561,Ubisoft Entertainment,Just Dance 2017
1562,Nintendo,Brain Age: Concentration Training
1563,Eidos Interactive,Crash 'N' Burn
1564,Climax Racing,Crash 'N' Burn
1565,Midway Games,NFL Blitz 20-02
1566,Hudson Soft,Metal Fight Beyblade
1567,Eurocom Entertainment Software,Robots
1568,Sierra Entertainment,Robots
1569,Fox Interactive,Robots
1570,THQ,Kung Fu Panda 2
1571,Griptonite Games,Kung Fu Panda 2
1572,Vicious Cycle Software,Pac-Man and the Ghostly Adventures 2
1573,Bandai Namco Entertainment,Pac-Man and the Ghostly Adventures 2
1574,Monkey Bar Games,Pac-Man and the Ghostly Adventures 2
1575,Otomate,Hakuoki: Demon of the Fleeting Blossom
1576,Aksys Games,Hakuoki: Demon of the Fleeting Blossom
1577,Idea Factory,Hakuoki: Demon of the Fleeting Blossom
1578,Design Factory,Hakuoki: Demon of the Fleeting Blossom
1579,Gloczus,Hakuoki: Demon of the Fleeting Blossom
1580,Acclaim Entertainment,Speed Kings
1581,Climax Brighton,Speed Kings
1582,Realmforge Studios,Dungeons
1583,Kalypso Media,Dungeons
1584,CDP,Dungeons
1585,Activision,Little League World Series Baseball 2008
1586,Deep Silver,Winter Stars
1587,49Games,Winter Stars
1588,Disney Interactive,Disney Planes Fire & Rescue
1589,Little Orbit,Disney Planes Fire & Rescue
1590,Career Soft,Langrisser V: The End of Legend
1591,NCS Masaya,Langrisser V: The End of Legend
1592,Koei,Bladestorm: The Hundred Years' War
1593,Omega Force,Bladestorm: The Hundred Years' War
1594,Bandai Namco Entertainment,Super Robot Wars OG: The Moon Dwellers
1595,B.B. Studio,Super Robot Wars OG: The Moon Dwellers
1596,Tose,Super Robot Wars OG: The Moon Dwellers
1597,Agetec,Chess
1598,Tommo Inc,Chess
1599,Electronic Arts,Burnout Paradise: The Ultimate Box
1600,Criterion Games,Burnout Paradise: The Ultimate Box
1601,MumboJumbo,Johnny Bravo in The Hukka-Mega-Mighty-Ultra-Extreme Date-O-Rama
1602,Extra Mile Studios,Johnny Bravo in The Hukka-Mega-Mighty-Ultra-Extreme Date-O-Rama
1603,Blast! Entertainment,Johnny Bravo in The Hukka-Mega-Mighty-Ultra-Extreme Date-O-Rama
1604,FromSoftware,Forever Kingdom
1605,Agetec,Forever Kingdom
1606,Midway Chicago,Blitz: Overtime
1607,Midway Games,Blitz: Overtime
1608,THQ,Altered Beast: Guardian of the Realms
1609,Genki,Populous DS
1610,Electronic Arts,Populous DS
1611,XSEED Games,Populous DS
1612,Rising Star Games,Populous DS
1613,MiCROViSion,The Legend of Heroes: A Tear of Vermillion
1614,Bandai,The Legend of Heroes: A Tear of Vermillion
1615,Nihon Falcom,The Legend of Heroes: A Tear of Vermillion
1616,Freedom Factory,Young Justice: Legacy
1617,Little Orbit,Young Justice: Legacy
1618,WB Games,Young Justice: Legacy
1619,NIS America,Ys VIII: Lacrimosa of Dana
1620,Nihon Falcom,Ys VIII: Lacrimosa of Dana
1621,Evolved Games,Raven Squad: Operation Hidden Dagger
1622,SouthPeak Interactive,Raven Squad: Operation Hidden Dagger
1623,Atomic Motion,Raven Squad: Operation Hidden Dagger
