Index,Developer,Video_Game_Name
1213,Idea Factory,Diabolik Lovers: Lunatic Parade
1214,Torus Games,The Croods: Prehistoric Party!
1215,D3Publisher,The Croods: Prehistoric Party!
1216,Zoo Digital,Betty Boop's Double Shift
1217,DSI Games,Betty Boop's Double Shift
1218,Black Lantern Studios,Betty Boop's Double Shift
1219,Targem Games,Battle vs. Chess
1220,TopWare Interactive,Battle vs. Chess
1221,Targem Games,Battle vs. Chess
1222,TopWare Interactive,Battle vs. Chess
1223,Capcom,Biohazard: Revival Selection
1224,Activision,Cabela's Big Game Hunter: Pro Hunts
1225,Cauldron HQ,Cabela's Big Game Hunter: Pro Hunts
1226,Experience Inc.,Labyrinth Cross Blood: Infinity
1227,Team Muramasa,Labyrinth Cross Blood: Infinity
1228,CyberFront,Labyrinth Cross Blood: Infinity
1229,5pb.,Labyrinth Cross Blood: Infinity
1230,MAGES.,Labyrinth Cross Blood: Infinity
1231,SCS Software,UK Truck Simulator
1232,Excalibur Publishing,UK Truck Simulator
1233,Oxygen Games,CID The Dummy
1234,Twelve Games,CID The Dummy
1235,Majesco,MechAssault: Phantom War
1236,Backbone Entertainment,MechAssault: Phantom War
1237,Blue Byte Software,The Settlers II 10th Anniversary
1238,Funatics Development,The Settlers II 10th Anniversary
1239,Konami,Disney Sports Soccer
1240,Compile Heart,Kangokutou Mary Skelter
1241,Idea Factory,Kangokutou Mary Skelter
1242,"Idea Factory International, Inc.",Kangokutou Mary Skelter
1243,Ghostlight Ltd.,Kangokutou Mary Skelter
1244,Atlus,101-in-1 Sports Party Megamix
1245,Nordcurrent,101-in-1 Sports Party Megamix
1246,Amanita Design,Botanicula
1247,Möbius Entertainment,Max Payne
1248,Honeybee,Starry ? Sky: In Winter
1249,Clockwork Games Limited,Rush Hour
1250,Psygnosis,Rush Hour
1251,Capcom Production Studio 3,Pro Cast Sports Fishing
1252,"CAPCOM U.S.A., INC.",Pro Cast Sports Fishing
1253,Vingt et un Systems,Pro Cast Sports Fishing
1254,Konami,Pro Evolution Soccer 2012
1255,Giga,Saka Agari Hurricane Portable
1256,Alchemist,Saka Agari Hurricane Portable
1257,Konami,Negima!? Dream Tactic Yumemiru Otome Princess
1258,Bethesda Softworks,Star Trek: Tactical Assault
1259,Strategy First,Cossacks: European Wars
1260,cdv Software Entertainment,Cossacks: European Wars
1261,GSC Game World,Cossacks: European Wars
1262,Nippon Ichi Software,Yuusha Shisu.
1263,Pyramid,Yuusha Shisu.
1264,Intragames,Yuusha Shisu.
1265,Acclaim Entertainment,Dakar 2: The World's Ultimate Rally
1266,Acclaim Cheltenham,Dakar 2: The World's Ultimate Rally
1267,Visual Concepts,NBA 2K7
1268,2K Sports,NBA 2K7
1269,Capcom,Auto Modellista
1270,Capcom Production Studio 1,Auto Modellista
1271,AGENDA,1000 Cooking Recipes from ELLE à table
1272,Nintendo,1000 Cooking Recipes from ELLE à table
1273,Acclaim Entertainment,Dave Mirra Freestyle BMX 3
1274,Full Fat,Dave Mirra Freestyle BMX 3
1275,Funbox Media,XBLAZE Code: Embryo
1276,Arc System Works,XBLAZE Code: Embryo
1277,Aksys Games,XBLAZE Code: Embryo
1278,Konami,Frogger: Ancient Shadow
1279,Hudson Soft,Frogger: Ancient Shadow
1280,Namco Bandai Games,Dragon Tamer: Sound Spirit
1281,Koei,Kiniro no Corda 2 f Encore
1282,Nippon Ichi Software,La Pucelle: Ragnarok
1283,Taito,Darius II
1284,Acclaim,Darius II
1285,BEC,Darius II
1286,Interplay,Darius II
1287,CyberFront,Darius II
1288,"Sega Enterprises, Ltd.",Bleach: Soul Carnival 2
1289,Konami,ParaParaParadise
1290,Bandai Namco Entertainment,Warhammer: Mark of Chaos
1291,Deep Silver,Warhammer: Mark of Chaos
1292,Black Hole Entertainment,Warhammer: Mark of Chaos
1293,System 3 Software,Putty Squad
1294,Capcom,Gotcha Force
1295,Reflections Interactive,Driver: Parallel Lines
1296,"Atari, Inc.",Driver: Parallel Lines
1297,Electronic Arts,Battlefield Vietnam
1298,Digital Illusions CE: Canada,Battlefield Vietnam
1299,Big Ant Studios,Rugby League Live
1300,Tru Blu Games,Rugby League Live
1301,Deep Silver,Secret Files 2: Puritas Cordis
1302,Fusionsphere Systems,Secret Files 2: Puritas Cordis
1303,Animation Arts,Secret Files 2: Puritas Cordis
1304,Keen Games,Secret Files 2: Puritas Cordis
1305,Koch Media,Secret Files 2: Puritas Cordis
1306,Yuke's,Wrestle Kingdom
1307,Blue Castle Games,Dead Rising 2
1308,Capcom,Dead Rising 2
1309,Mercenary Technology,Dead Rising 2
1310,Crave Entertainment,Mojo!
1311,FarSight Studios,Mojo!
1312,Funcom,Age of Conan: Rise of the Godslayer
1313,CompuExpert,Age of Conan: Rise of the Godslayer
1314,Deep Silver,Age of Conan: Rise of the Godslayer
1315,Warner Bros. Interactive Entertainment,Young Justice: Legacy
1316,PQube,Steins;Gate 0
1317,5pb.,Steins;Gate 0
1318,MAGES.,Steins;Gate 0
1319,Digital Touch,Steins;Gate 0
1320,Spike Chunsoft,Steins;Gate 0
1321,Behaviour Interactive,The Peanuts Movie: Snoopy's Grand Adventure
1322,Activision,The Peanuts Movie: Snoopy's Grand Adventure
1323,Konami,Mahou Sensei Negima! Kagai Jugyou ~Otome no Dokidoki Beachside~
1324,Valcon Games,Totally Spies! Totally Party
1325,Success Corporation,Totally Spies! Totally Party
1326,OUAT Entertainment,Totally Spies! Totally Party
1327,Arc System Works,Nekketsu Kouha Kunio-Kun SP: Rantou Kyousoukyoku
1328,Natsume Inc.,Nekketsu Kouha Kunio-Kun SP: Rantou Kyousoukyoku
1329,Fox Interactive,Buffy the Vampire Slayer: Chaos Bleeds
1330,Eurocom Entertainment Software,Buffy the Vampire Slayer: Chaos Bleeds
1331,Vivendi Universal Games,Buffy the Vampire Slayer: Chaos Bleeds
1332,Otomate,Brothers Conflict: Passion Pink
1333,Idea Factory,Brothers Conflict: Passion Pink
1334,Key,Clannad
1335,PROTOTYPE,Clannad
1336,Visual Art's MottoSP,Clannad
1337,Sega,Jet Grind Radio
1338,THQ,Jet Grind Radio
1339,Vicarious Visions,Jet Grind Radio
1340,Smilebit,Jet Grind Radio
1341,"Atari, Inc.",Jet Grind Radio
1342,Wicked Witch Software,Rugby Challenge 3
1343,Tru Blu Entertainment,Rugby Challenge 3
1344,Ubisoft Montreal,Prince of Persia (2008)
1345,Ubisoft Entertainment,Prince of Persia (2008)
1346,Konami,My Frogger: Toy Trials
1347,Konami Computer Entertainment Hawaii,My Frogger: Toy Trials
1348,Remedy Entertainment,Max Payne 2: The Fall of Max Payne
1349,Rockstar Vienna,Max Payne 2: The Fall of Max Payne
1350,Rockstar Games,Max Payne 2: The Fall of Max Payne
1351,Arrowhead Game Studios,Magicka
1352,Paradox Interactive,Magicka
1353,Spielkind,Schlag den Raab
1354,bitComposer Interactive,Schlag den Raab
1355,Destination Software,Baldur's Gate: Dark Alliance
1356,Magic Pockets,Baldur's Gate: Dark Alliance
1357,Psygnosis,The Adventures of Lomax
1358,Capcom Production Studio 4,Under the Skin
1359,Capcom,Under the Skin
1360,Inti Creates,Kabu Trader Shun
1361,Capcom,Kabu Trader Shun
1362,Yuke's,Hermie Hopperhead: Scrap Panic
1363,Sony Computer Entertainment,Hermie Hopperhead: Scrap Panic
1364,EA Sports,NHL 07
1365,EA Montreal,NHL 07
1366,EA Canada,NHL 07
