Index,Developer,Video_Game_Name
1251,Kronos Digital Entertainment,Criticom
1252,Vic Tokai,Criticom
1253,Point of View,Criticom
1254,Capcom Production Studio 3,Mega Man X: Command Mission
1255,Capcom,Mega Man X: Command Mission
1256,Electronic Arts,Charm Girls Club: My Fashion Mall
1257,THQ,Deepak Chopra's Leela
1258,Exient Entertainment,Need for Speed: ProStreet
1259,Electronic Arts,Need for Speed: ProStreet
1260,Codemasters,DiRT Rally
1261,Feral Interactive,DiRT Rally
1262,2K Sports,NHL 2K7
1263,Kush Games,NHL 2K7
1264,Visual Concepts,NHL 2K7
1265,Zonic Limited,Worms 3D
1266,Sega,Worms 3D
1267,Feral Interactive,Worms 3D
1268,Team17,Worms 3D
1269,"GOSHOW, Inc.",Gladiator Begins
1270,Aksys Games,Gladiator Begins
1271,ACQUIRE Corp.,Gladiator Begins
1272,Zen United,Gladiator Begins
1273,Human Entertainment,Clock Tower: The First Fear
1274,SUNSOFT,Clock Tower: The First Fear
1275,Bandai Namco Entertainment,Sleeping Dogs
1276,United Front Games,Sleeping Dogs
1277,Square Enix London Studios,Sleeping Dogs
1278,Square Enix,Sleeping Dogs
1279,Eidos Interactive,Diner Dash: Sizzle & Serve
1280,System 3 Software,Impossible Mission
1281,Future Creates,"Kilari: Na-san, Mon Meilleur Ami"
1282,Konami,"Kilari: Na-san, Mon Meilleur Ami"
1283,WindySoft,Strikers 1945
1284,ZeroDiv,Strikers 1945
1285,Kuusou Kagaku,Strikers 1945
1286,Psikyo,Strikers 1945
1287,MTO,Ochaken no Heya DS
1288,Digital Illusions,Pryzm Chapter One: The Dark Unicorn
1289,TDK,Pryzm Chapter One: The Dark Unicorn
1290,Artdink,Gundam Battle Royale
1291,Bandai,Gundam Battle Royale
1292,Konami,Karaoke Revolution
1293,Blitz Games,Karaoke Revolution
1294,EA Sports,NASCAR 2005: Chase for the Cup
1295,EA Orlando,NASCAR 2005: Chase for the Cup
1296,THQ,Are You Smarter than a 5th Grader? Game Time
1297,ImaginEngine,Are You Smarter than a 5th Grader? Game Time
1298,Arc System Works,Guilty Gear X
1299,Sammy,Guilty Gear X
1300,CyberFront,Guilty Gear X
1301,i-Dreamsoft,Guilty Gear X
1302,Virgin Entertainment,Guilty Gear X
1303,Playlogic Entertainment,Obscure: The Aftermath
1304,Ignition Entertainment,Obscure: The Aftermath
1305,Hydravision Entertainment,Obscure: The Aftermath
1306,Mighty Rocket Studios,Obscure: The Aftermath
1307,Bandai Namco Games,One Piece: Pirate Warriors 2
1308,Omega Force,One Piece: Pirate Warriors 2
1309,Namco Bandai Games,One Piece: Pirate Warriors 2
1310,EA Sports,NHL 2002
1311,Namco Bandai Games,Mugen no Frontier: Super Robot Taisen OG Saga EXCEED
1312,Monolith Soft,Mugen no Frontier: Super Robot Taisen OG Saga EXCEED
1313,Atlus,Etrian Odyssey V
1314,Atlus USA,Etrian Odyssey V
1315,Koch Media,Etrian Odyssey V
1316,Sega Games,Etrian Odyssey V
1317,(Archive) Ubi Soft,Disney's PK: Out of the Shadows
1318,Majesco Entertainment,Wild Earth: African Safari
1319,Super X,Wild Earth: African Safari
1320,Agetec,Echo Night
1321,Sony Computer Entertainment of America,Echo Night
1322,FromSoftware,Echo Night
1323,Idea Factory,Record of Agarest War Zero
1324,Laughing Jackal,Record of Agarest War Zero
1325,Hyper-Devbox Japan,Record of Agarest War Zero
1326,Ghostlight Ltd.,Record of Agarest War Zero
1327,Compile Heart,Record of Agarest War Zero
1328,Aksys Games,Record of Agarest War Zero
1329,Psygnosis,Colony Wars III: Red Sun
1330,Acclaim Entertainment,Magic: The Gathering - Battlemage
1331,Wizards of the Coast LLC,Magic: The Gathering - Battlemage
1332,Humongous Entertainment,Backyard Baseball '09
1333,"Atari, Inc.",Backyard Baseball '09
1334,Atlus,Conception II: Children of the Seven Stars
1335,Spike Chunsoft,Conception II: Children of the Seven Stars
1336,Infinite Interactive,Puzzle Quest: Challenge of the Warlords
1337,Vicious Cycle Software,Puzzle Quest: Challenge of the Warlords
1338,TransGaming Technologies,Puzzle Quest: Challenge of the Warlords
1339,1st Playable Productions,Puzzle Quest: Challenge of the Warlords
1340,D3 Publisher,Puzzle Quest: Challenge of the Warlords
1341,Tamsoft Corporation,Guardian's Crusade
1342,Activision,Guardian's Crusade
1343,Traveller's Tales,Lego Star Wars: The Force Awakens
1344,WB Games,Lego Star Wars: The Force Awakens
1345,Feral Interactive,Lego Star Wars: The Force Awakens
1346,Nippon Ichi Software,Makai Kingdom: Chronicles of the Sacred Tome
1347,Koei,Makai Kingdom: Chronicles of the Sacred Tome
1348,KnowWonder,Lemony Snicket's A Series of Unfortunate Events
1349,Activision,Lemony Snicket's A Series of Unfortunate Events
1350,Adrenium Games,Lemony Snicket's A Series of Unfortunate Events
1351,Bandai Namco Entertainment,Gundam Breaker 3
1352,Crafts & Meister,Gundam Breaker 3
1353,Ilinx Corporation,Gundam Breaker 3
1354,Sony Computer Entertainment,Neopets Petpet Adventures: The Wand of Wishing
1355,SIE Santa Monica Studio,Neopets Petpet Adventures: The Wand of Wishing
1356,Artificial Mind & Movement,The Ant Bully
1357,Midway Games,The Ant Bully
1358,Hudson Soft,Bomberman Party Edition
1359,Virgin Interactive Entertainment (Europe) Ltd.,Bomberman Party Edition
1360,Vatical Entertainment,Bomberman Party Edition
1361,Eurocom Entertainment Software,Ice Age: Dawn of the Dinosaurs
1362,Activision,Ice Age: Dawn of the Dinosaurs
1363,SCE London Studio,SingStar Vol. 3
1364,SCE Worldwide Studios Europe,SingStar Vol. 3
1365,4J Studios,Star Trek: Conquest
1366,Bethesda Softworks,Star Trek: Conquest
1367,2K Sports,Major League Baseball 2K8 Fantasy All-Stars
1368,Nintendo,Eyeshield 21: Max Devil Power
1369,Eighting,Eyeshield 21: Max Devil Power
1370,Flight-Plan,Summon Night 3
1371,Banpresto,Summon Night 3
1372,Felistella,Summon Night 3
1373,Bandai Namco Holdings,Summon Night 3
1374,Exient Entertainment,Madden NFL 06
1375,EA Sports,Madden NFL 06
1376,THQ,Red Faction II
1377,Cranky Pants Games,Red Faction II
1378,Outrage Games,Red Faction II
1379,Focus Multimedia,Red Faction II
1380,Volition,Red Faction II
1381,MTV Games,Rock Band Track Pack Volume 2
1382,Harmonix Music Systems,Rock Band Track Pack Volume 2
1383,Microsoft Game Studios,Voodoo Vince
1384,Beep Industries,Voodoo Vince
1385,Disney Interactive,Disney Sing It: Party Hits
1386,Zoe Mode,Disney Sing It: Party Hits
1387,Sony Computer Entertainment,Everybody Dance
1388,SCE London Studio,Everybody Dance
1389,505 Games,Blackwater
1390,Zombie Studios,Blackwater
1391,Next Level Games,Tom Clancy's Ghost Recon
1392,Eutechnyx,Ferrari Challenge Trofeo Pirelli
1393,System 3 Software,Ferrari Challenge Trofeo Pirelli
1394,Sega,Virtua Fighter CG Portrait Series Vol.4: Pai Chan
1395,Sega AM2,Virtua Fighter CG Portrait Series Vol.4: Pai Chan
1396,BAM! Entertainment,Chase: Hollywood Stunt Driver
1397,I-Imagine,Chase: Hollywood Stunt Driver
1398,WayForward Technologies,Thor: God of Thunder
1399,Sega,Thor: God of Thunder
1400,Namco Bandai Games,Touch My Katamari 
1401,Double Eleven,PixelJunk Monsters Deluxe
1402,Q-Games Ltd.,PixelJunk Monsters Deluxe
1403,SCE Santa Monica Studio,PixelJunk Monsters Deluxe
1404,Sony Computer Entertainment,PixelJunk Monsters Deluxe
1405,WB Games,Legend of the Guardians: The Owls of Ga'Hoole
1406,Krome Studios,Legend of the Guardians: The Owls of Ga'Hoole
1407,Tantalus Media,Legend of the Guardians: The Owls of Ga'Hoole
1408,Monkey Bar Games,Ben 10 Galactic Racing
1409,D3 Publisher,Ben 10 Galactic Racing
1410,Universal Pictures,Curious George
1411,Namco,Curious George
1412,Monkey Bar Games,Curious George
1413,Grasshopper Manufacture,Killer is Dead
1414,XSEED Games,Killer is Dead
1415,THQ,Megamind: Ultimate Showdown
1416,THQ Studio Australia,Megamind: Ultimate Showdown
1417,High Voltage Software,Zathura
1418,2K Games,Zathura
1419,Koei Tecmo Europe,Atelier Sophie: The Alchemist of the Mysterious Book
1420,Gust,Atelier Sophie: The Alchemist of the Mysterious Book
1421,Koei Tecmo America Corporation,Atelier Sophie: The Alchemist of the Mysterious Book
1422,Koei Tecmo,Atelier Sophie: The Alchemist of the Mysterious Book
1423,Ubisoft Shanghai,NCIS
1424,NOW Production,Undead Knights
1425,Team Tachyon,Undead Knights
1426,Tecmo,Undead Knights
1427,Electronic Arts,Ninja Reflex
1428,Sanzaru Games,Ninja Reflex
1429,Nunchuck Games,Ninja Reflex
1430,Electronic Arts,Cel Damage
1431,Pseudo Interactive,Cel Damage
1432,Play It,Cel Damage
1433,Tomy Corporation,Lovely Lisa
1434,Visual Impact,SSX 3
1435,EA Sports BIG,SSX 3
1436,Aquria,Sword Art Online: Hollow Fragment
1437,Bandai Namco Entertainment,Sword Art Online: Hollow Fragment
1438,505 Games,Supremacy MMA
1439,Kung Fu Factory,Supremacy MMA
1440,Capcom,The God of War Trilogy
1441,SCE Santa Monica Studio,The God of War Trilogy
1442,Bluepoint Games,The God of War Trilogy
1443,Sony Computer Entertainment,The God of War Trilogy
1444,Rising Star Games,Lunar: Dragon Song
1445,Namco,Breakdown
1446,Electronic Arts,Breakdown
1447,Novotrade,Ecco the Dolphin
1448,Tec Toy,Ecco the Dolphin
1449,Sega,Ecco the Dolphin
1450,Crave Entertainment,Solitaire & Mahjong
1451,DTP Entertainment,Venetica
1452,Deck13 Interactive,Venetica
1453,"Atari, Inc.",Venetica
1454,Infogrames Lyon House,Looney Tunes: Sheep Raider
1455,Infogrames,Looney Tunes: Sheep Raider
1456,505 Games,Horse Life
1457,Sierra,Geometry Wars: Galaxies
1458,Bizarre Creations,Geometry Wars: Galaxies
1459,Kuju Entertainment,Geometry Wars: Galaxies
1460,Sega,Conduit 2
1461,High Voltage Software,Conduit 2
1462,The Game Factory,Zenses: Rainforest
1463,"Atari, Inc.",Backyard Baseball '10
1464,Humongous Entertainment,Backyard Baseball '10
1465,Mistic Software,Backyard Baseball '10
1466,Microsoft Studios,Rise of the Tomb Raider
1467,Crystal Dynamics,Rise of the Tomb Raider
1468,Square Enix Europe,Rise of the Tomb Raider
1469,WB Games,The Lord of the Rings: Aragorn's Quest
1470,Headstrong Games,The Lord of the Rings: Aragorn's Quest
1471,TT Fusion,The Lord of the Rings: Aragorn's Quest
1472,Aspyr Media,X2: Wolverine's Revenge
1473,Activision,X2: Wolverine's Revenge
1474,GenePool Software,X2: Wolverine's Revenge
1475,i5works,X2: Wolverine's Revenge
1476,Activision,Cabela's Dangerous Hunts 2011
1477,Sega Games,Hatsune Miku: Project Diva X
1478,Crave Entertainment,Deadliest Catch: Sea of Chaos
1479,Bungie,Destiny: The Collection
1480,Activision,Destiny: The Collection
1481,Traveller's Tales,Lego Star Wars: The Force Awakens
1482,WB Games,Lego Star Wars: The Force Awakens
1483,Feral Interactive,Lego Star Wars: The Force Awakens
1484,Tecmo,Gallop Racer 2000
1485,Acclaim Entertainment,Showdown: Legends of Wrestling
1486,Acclaim Studios Austin,Showdown: Legends of Wrestling
1487,Pipeworks Software,Godzilla Unleashed: Double Smash
1488,"Atari, Inc.",Godzilla Unleashed: Double Smash
1489,THQ,SpongeBob's Surf & Skate Roadtrip
1490,Sabarasa Entertainment,SpongeBob's Surf & Skate Roadtrip
1491,Giants Software,Farming Simulator 17
1492,Focus Entertainment,Farming Simulator 17
1493,Arkane Studios,Dishonored 2
1494,Bethesda Softworks,Dishonored 2
1495,Activision,NASCAR Unleashed
1496,Firebrand Games,NASCAR Unleashed
1497,Ubisoft San Francisco,The Smurfs 2
1498,Activision,Street Hoops
1499,Black Ops Entertainment,Street Hoops
1500,Activision,Transformers: War for Cybertron -- Decepticons
1501,Sucker Punch Productions,Rocket: Robot on Wheels
1502,Taito GM R&D Sect. #2,Densha De Go! 64
1503,Taito,Densha De Go! 64
1504,Acclaim Entertainment,NFL QB Club 2001
1505,High Voltage Software,NFL QB Club 2001
1506,Interplay Entertainment,Earthworm Jim 3D
1507,Rockstar Games,Earthworm Jim 3D
1508,VIS Interactive,Earthworm Jim 3D
1509,Activision,NPPL: Championship Paintball 2009
1510,Sand Grain Studios,NPPL: Championship Paintball 2009
1511,Atlus,Shin Megami Tensei: Devil Survivor 2
1512,Sega,Shin Megami Tensei: Devil Survivor 2
1513,Gust,Atelier Annie: Alchemists of Sera Island
1514,NIS America,Atelier Annie: Alchemists of Sera Island
1515,Black Bean Games,WRC: FIA World Rally Championship
1516,Milestone,WRC: FIA World Rally Championship
1517,Totally Games,PBR: Out of the Chute
1518,Crave Entertainment,PBR: Out of the Chute
1519,D2C Games,PBR: Out of the Chute
1520,THQ,WWE SmackDown vs Raw 2008
1521,Amaze Entertainment,WWE SmackDown vs Raw 2008
1522,Yuke's,WWE SmackDown vs Raw 2008
1523,Pipeworks Software,Godzilla: Destroy All Monsters Melee
1524,Infogrames,Godzilla: Destroy All Monsters Melee
1525,"Atari, Inc.",Godzilla: Destroy All Monsters Melee
1526,2K Sports,College Hoops 2K6
1527,Visual Concepts,College Hoops 2K6
1528,Sega,Sega Soccer Slam
1529,Black Box Games,Sega Soccer Slam
1530,2K Games,Dora the Explorer: Dora Saves the Mermaids
1531,Firebrand Games,DiRT 2
1532,Codemasters,DiRT 2
1533,Imageepoch,Fate/Extra CCC
1534,TYPE-MOON,Fate/Extra CCC
1535,Marvelous Entertainment,Fate/Extra CCC
1536,Majesco,Greg Hastings Paintball 2
1537,SuperVillain Studios,Fat Princess: Fistful of Cake
1538,"Sony Computer Entertainment, Inc. (SCEI)",Fat Princess: Fistful of Cake
1539,Radical Entertainment,MTV Sports: Pure Ride
1540,THQ,MTV Sports: Pure Ride
1541,Toka,Burning Road
1542,Sega,Sonic Adventure 2
1543,Sonic Team USA,Sonic Adventure 2
1544,Indianapolis 500,IndyCar Series
1545,Codemasters,IndyCar Series
1546,Redtribe,Space Chimps
1547,Wicked Witch Software,Space Chimps
1548,Brash Entertainment,Space Chimps
1549,Nintendo,Famicom Mini: TwinBee
1550,Konami,Famicom Mini: TwinBee
1551,Robomodo,Tony Hawk's Pro Skater 5
1552,Activision,Tony Hawk's Pro Skater 5
1553,Disruptive Games,Tony Hawk's Pro Skater 5
1554,Acclaim Entertainment,Gladiator: Sword of Vengeance
1555,Acclaim Studios Manchester,Gladiator: Sword of Vengeance
1556,Prope,Rodea the Sky Soldier
1557,Kadokawa Shoten,Rodea the Sky Soldier
1558,Deep Silver,Yakuza Kiwami
1559,Lab42 Games,Yakuza Kiwami
1560,Sega Games,Yakuza Kiwami
1561,Ryu ga Gotoku Studios,Yakuza Kiwami
1562,High Impact Games,DreamWorks Super Star Kartz
1563,Activision,DreamWorks Super Star Kartz
1564,Crave Entertainment,Pinball Hall of Fame: The Williams Collection
1565,FarSight Studios,Pinball Hall of Fame: The Williams Collection
1566,System 3 Software,Pinball Hall of Fame: The Williams Collection
1567,Visual Concepts,NBA 2K17
1568,2K Sports,NBA 2K17
1569,Triumph Studios,Overlord: Raising Hell
1570,4J Studios,Overlord: Raising Hell
1571,Codemasters,Overlord: Raising Hell
1572,Konami,Wallace & Gromit: Curse of the Were-Rabbit
1573,Frontier Developments,Wallace & Gromit: Curse of the Were-Rabbit
1574,Seven45 Studios,Power Gig: Rise of the SixString
1575,Infinite Interactive,Puzzle Kingdoms
1576,Zoo Games,Puzzle Kingdoms
1577,Zushi Games,Puzzle Kingdoms
1578,Activision,Skylanders: SuperChargers
1579,Beenox,Skylanders: SuperChargers
1580,Activision,Monster Jam: Path of Destruction
1581,Virtuos,Monster Jam: Path of Destruction
1582,Crave,The Bible Game
1583,EA Sports,NFL Head Coach
1584,EA Orlando,NFL Head Coach
1585,Land Ho!,Just Dance: Disney Party
1586,Konami,Deca Sports Extreme
1587,Hudson Soft,Deca Sports Extreme
1588,Visual Concepts,Major League Baseball 2K6
1589,2K Sports,Major League Baseball 2K6
1590,Witch Craft,Mahou Shoujo Lyrical Nanoha A's Portable: The Battle of Aces
1591,Namco Bandai Games,Mahou Shoujo Lyrical Nanoha A's Portable: The Battle of Aces
1592,THQ,Deepak Chopra's Leela
1593,Artificial Mind & Movement,"Ed, Edd n Eddy: The Mis-Edventures"
1594,Midway Games,"Ed, Edd n Eddy: The Mis-Edventures"
1595,Capcom,Onimusha: Blade Warriors
1596,Capcom Production Studio 2,Onimusha: Blade Warriors
1597,Ganbarion,One Piece: Super Grand Battle! X
1598,Bandai Namco Games,One Piece: Super Grand Battle! X
1599,Toys for Bob,Disney's Extreme Skate Adventure
1600,Activision,Disney's Extreme Skate Adventure
1601,Crystal Dynamics,Akuji the Heartless
1602,Eidos Interactive,Akuji the Heartless
1603,LTI Gray Matter,Akuji the Heartless
1604,Sega,NBA 2K2
1605,Visual Concepts,NBA 2K2
1606,XSEED Games,Akiba's Trip: Undead & Undressed
1607,ACQUIRE Corp.,Akiba's Trip: Undead & Undressed
1608,NIS America,Akiba's Trip: Undead & Undressed
1609,THQ,Psychonauts
1610,Double Fine Productions,Psychonauts
1611,Budcat Creations,Psychonauts
1612,Majesco Entertainment,Psychonauts
1613,Xbox Game Studios,Psychonauts
1614,Bandai Namco Entertainment America,Tales of Berseria
1615,Bandai Namco Entertainment Europe,Tales of Berseria
1616,Bandai Namco Entertainment,Tales of Berseria
1617,Bandai Namco Studios,Tales of Berseria
1618,Acclaim Entertainment,Jeremy McGrath Supercross World
1619,Nippon Ichi Software,Uta no * Prince-Sama: All Star
1620,Broccoli,Uta no * Prince-Sama: All Star
1621,Accolade,HardBall 5
1622,MindSpan,HardBall 5
1623,SPS,HardBall 5
1624,Cygnus Studios,HardBall 5
1625,Mud Duck Productions,Airborne Troops: Countdown to D-Day
1626,Widescreen Games,Airborne Troops: Countdown to D-Day
1627,XSEED Games,The Sky Crawlers: Innocent Aces
1628,Bandai Namco Entertainment,The Sky Crawlers: Innocent Aces
1629,Access Games,The Sky Crawlers: Innocent Aces
1630,Project Aces,The Sky Crawlers: Innocent Aces
